0,1,2,3,4,10,11,12,13,14,15,16,17,18,19,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00022909962320924113,0.00010181359642608741,0.00012387361681603405,0.00011866097654677967,0.0003068626933431214,0.5247062523102696,0.7892456244837949,0.767132109647149,0.4687414354985628,0.6562735460040112,0.23316425944661803,0.12449015602669469,0.08086435256695207,0.09343267310509433,0.13384048073926558,0
0.0003627636167920301,0.00012140147991782004,0.00023731138963063378,0.0003271953115638873,0.0004999052563692047,0.8923811674244821,0.7178662718529386,0.7943025661467491,0.5542597366572475,0.6233422716238392,0.14046845468901248,0.10585123520162594,0.12168071551110383,0.12759666339408227,0.06810452197796535,0
0.0005299573695529301,0.0001587078544593697,0.00021740402516884447,0.000372219703626477,0.0006732606122277556,0.8718612114670978,0.6734053350122591,0.7606606323824346,0.6070907293230273,0.6706681581539747,0.14223729746158836,0.06887229172747444,0.13242409668569052,0.15955809017786382,0.1036077573921686,0
0.0002463698718137104,0.00011866944648707481,7.166182565124593e-05,0.0002454791526228144,0.0002641055632106107,0.8926392437429125,0.832489233593614,0.7144050798059425,0.5985479660704233,0.7426701515275126,0.15339508419637615,0.11780690754305576,0.08881136611153405,0.0715717014162536,0.11254469293398506,0
0.0003998094189923496,0.00020313896983202313,0.0001444430526246548,0.0001748351833019161,0.0005752404597215008,0.9701894765437473,0.843140057202636,0.8372506495635487,0.8821216307152329,0.6824364924360172,0.12983744229613717,0.11905100283222211,0.1139425728941716,0.16292263206541477,0.11727035435003857,0
8.983536979921027e-05,5.7853810480709526e-05,7.428017824768346e-05,0.00013942399476384818,0.00040311557105553565,0.9272186602516254,0.6703662290883917,0.366514495660788,0.659576856253158,0.7131921841832415,0.1467304647327572,0.18089800919586557,0.22503786027077516,0.1483925008042515,0.09634457538130464,0
0.0003859131003529862,0.00017504032472996384,0.00016374328336769134,0.00019991286175951879,0.0006433844222921343,0.8617440848873122,0.6701306921071899,0.7009413792430238,0.665134763084642,0.6552141514793718,0.1417341519835469,0.04675932860626235,0.11997234288428092,0.1565704357899229,0.11358389399305151,0
0.00015863067247337808,6.054141123179764e-05,8.74418636381321e-05,0.00020588660876671473,0.00024054981542593386,0.5690885283191432,0.28472459345583484,0.34867302499246733,0.4829570943704246,0.7184403381129021,0.22628596275528842,0.33075371012824595,0.21693674584896605,0.07488335514372689,0.10150444025894564,0
0.0006076589145767274,0.0001743247049536649,0.0003661352262146174,0.0005051205035174855,0.0004170508437237961,0.25906492713669216,0.47677620193689463,0.670800052347755,0.699952189588593,0.7990294090158725,0.3490469944122524,0.10297060649091636,0.08095905704627572,0.13115698318987717,0.09009287077848728,0
0.00029186984429034786,0.0004438758375996119,0.0005353592966046918,0.0003073656918286781,0.0002760556852056508,0.44271802445197805,0.4633115399917703,0.4659563931897611,0.6763131657533261,0.8247420553062907,0.24603290095113364,0.21361947218658459,0.18958296749641337,0.2068080075917591,0.10630389179161195,0
0.00015236773895370426,0.00020449344887278446,0.00016030849253511996,0.00012408737403583892,0.00012692903990112366,0.2726964666290012,0.25663943862535027,0.5379796055130746,0.5860660441378441,0.315913411317452,0.18971195744881098,0.42278472176563153,0.14867671116880893,0.1577763528513329,0.23005226227791606,0
0.00013292178841612257,0.0001284670218245432,8.694140286384482e-05,5.167799642622536e-05,8.710893271834767e-05,0.7003058117280444,0.6021445499953547,0.7455984615752198,0.7275993425286132,0.7643894474842371,0.0912714707397743,0.15887404379400477,0.11657668956256005,0.10062373960528039,0.10984841257275577,0
8.596927225548636e-05,2.103244270897954e-05,2.20912347343883e-05,5.2895456841704075e-05,0.00013276320499141202,0.869440666175078,0.9226550579314943,0.8215508805029292,0.7915483331453438,0.6984546982026969,0.15712943498432716,0.13031735665069405,0.10959924043759268,0.17618980565486428,0.10256341339439846,0
9.262351827754502e-05,0.00012968073840127856,3.637053665635735e-05,5.927499103661627e-05,4.515280109482645e-05,0.8460318651486217,0.6246861470364845,0.6783481350419825,0.8362078965537647,0.657735047172489,0.15938619841544277,0.13489490228538262,0.11494415246598498,0.13034083681308106,0.10803098637561388,0
5.855786706693636e-06,1.9126932065472932e-05,2.0692643015375427e-05,3.0136767363912915e-05,2.8237611087415446e-05,0.6867456318005215,0.572440923171949,0.774195442245194,0.917460592053191,0.8582050651783858,0.1587448927750017,0.1587882121966113,0.11198765849293248,0.13511495741750976,0.0842955944080984,0
1.955256246667387e-05,5.905330000090768e-05,8.256119987423531e-05,3.285456409792432e-05,6.590650564798541e-05,0.6305306629833419,0.4153292259262994,0.5606563743034731,0.8382835177300552,0.9035898588239614,0.20833955808894597,0.21092191963511778,0.12742552872662155,0.1688987551204744,0.09000970686811126,0
0.0001529374565507587,0.00021842895739764608,0.00013904793896958242,9.962476452109181e-05,0.00012723687990332834,0.6898136496326791,0.39823002541082037,0.4016949566763161,0.6533356823058637,0.8646518615757431,0.1254294722073836,0.234511465374606,0.09103296222220623,0.13275395558744338,0.10487436478475334,0
0.00036511098315009094,0.0002850705485186282,0.0002817765256886637,0.00049016835558647,0.0004972500370900839,0.8179690360196497,0.7952132433904724,0.44499467319312913,0.7274670510868099,0.5748383447177907,0.1351329507454787,0.1157328132523664,0.1465491500819905,0.14891304340662398,0.09230875931868993,0
