0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
0.0,0.0,0.0,0.0,0.0,0.5152267919609825,0.48021107045737293,0.5373363050687561,0.5432519320698739,0.527011746220059,0.0,0.0,0.0,0.0,0.0,0.9999977642853639,0.9999975713496482,0.99999733368131,0.9999969444043991,0.9999963328685876,0
0.0,0.0,0.0,0.0,0.0,0.5152267919609825,0.48021107045737293,0.5373363050687561,0.5432519320698739,0.527011746220059,0.0,0.0,0.0,0.0,0.0,0.9999977642853639,0.9999975713496482,0.99999733368131,0.9999969444043991,0.9999963328685876,0
0.00024598563334004946,0.000194008230715274,0.00024330857163930644,0.00012592200103878938,0.00032095414778141474,0.43959804324622853,0.48021107045737293,0.5373363050687561,0.5432519320698739,0.234536880059786,0.00026375155876141084,0.00023161278320229378,0.0002898042586254026,0.00010264185278308947,0.0003211894514627881,0.9999591015626981,0.9999717262953302,0.9999610334399743,0.9999893094289308,0.9999475891698651,0
0.0005420580660799208,0.00029507046799103105,0.00023781237893128176,0.0005240314641012083,0.000565146306999875,0.37794566423344955,0.3444384868768442,0.8211207565482344,0.5432519320698739,0.527011746220059,0.00036613076478086894,0.00046323063658434017,0.00040970273823836244,0.0006509211088654983,0.0007623694134534669,0.9998764411355362,0.9999421367310573,0.9999521191954914,0.9998687425693116,0.9998624201604772,0
0.0009100507515748838,0.0003866362051987591,0.00022710348037273571,0.0007413453179294406,0.0007888690539783506,0.5969962344634799,0.48021107045737293,0.9030791971122581,0.5432519320698739,0.527011746220059,0.0008614461261647124,0.0006276178084573423,0.0002823239797549778,0.0010047210955111186,0.0008043228579323806,0.9997405660335894,0.9999117461317814,0.9999633644051686,0.9997928575899325,0.9998008817983124,0
0.00024529771801982004,0.00019919904810066207,8.107593372313777e-05,0.00033057054121692596,0.00029786912999026083,0.21186342109079664,0.48021107045737293,0.5373363050687561,0.5432519320698739,0.10682264541585507,0.00034934056894281567,0.00016712420630012916,7.65048697258467e-05,0.00040155594504431586,9.004739764154491e-05,0.9999538055598244,0.9999732308070814,0.9999948893382007,0.999933825970408,0.9999602831007894,0
0.0005273866115398486,0.00020172380162925517,0.0001841951679522249,0.00018839561785038636,0.0005724421147498332,0.5328643136995378,0.28161041226093264,0.7628077021420305,0.5432519320698739,0.527011746220059,0.0006222361661886028,0.00016086940750466468,1.7131653764301466e-05,0.00012296093444411071,0.0006867655842577856,0.9998681516239339,0.9999705695354508,0.99997971991619,0.9999787206441499,0.9998648899248535,0
0.0002758509628258566,0.00010783341631410027,7.86854164422264e-05,0.00018493669500257645,0.00042939286467649773,0.4140657222619516,0.48021107045737293,0.6692881448446432,0.5432519320698739,0.527011746220059,0.0005400125930201541,0.00011758335025196381,5.730124414566901e-05,5.072323960863927e-05,0.0004257380470481932,0.9999410758087096,0.9999902518390784,0.9999957002206502,0.9999809809877623,0.9999185104666921,0
0.0005753105078170036,0.0002793573171990327,0.00018208827918421606,0.00041877130361154744,0.0006769324111160222,0.3858803927658423,0.48021107045737293,0.30925604620531394,0.5432519320698739,0.15722191245632655,0.000455089205392758,0.000315010754313551,8.225251914949043e-05,0.000577194427881744,0.0007450587426296247,0.9998631205136521,0.9999485320573609,0.9999793397178803,0.9999076935114933,0.9998373458985246,0
0.00031013956393251014,0.00022688710318803044,0.00012294856458118942,0.00021567261732623536,0.00024392307026567875,0.5152267919609825,0.48021107045737293,0.5373363050687561,0.9763216662055598,0.527011746220059,0.00039626937995652055,0.00048626737682747057,6.118784732085745e-05,0.00033402059235246653,0.00018645882225805724,0.9999396255875883,0.9999541334466351,0.9999900224989664,0.9999626550273409,0.9999677904746086,0
0.0009993798897070874,0.000470584427044147,0.00040327728011230017,0.0007736504835800444,0.000817148026798708,0.8130688573123974,0.48021107045737293,0.5373363050687561,0.30179591277390216,0.680180276012972,0.001226152905820485,0.0008669667748699857,0.0004916758320266156,0.0004646751966710613,0.000981226146491391,0.9996845888845448,0.9998729781590269,0.9999138591318518,0.9998115571438585,0.9997835960864779,0
0.0010212284763727762,0.0007364809410491243,0.0005681933559184404,0.00032519654307099424,0.00032125057523399794,0.4423593148714641,0.48021107045737293,0.5373363050687561,0.2560370614449118,0.13740509167392734,0.00217351115792878,0.0009661230068189418,0.000908910597381362,0.00021238911189506039,6.571233074052774e-05,0.9996395310773389,0.9997835346895263,0.999844497242257,0.9999469143914652,0.9999553758776487,0
0.0002866979912203079,0.00026634467876413513,0.00022867026353042257,0.00017089577052093689,0.00012635719920410168,0.5152267919609825,0.17937923132807815,0.35571784182327415,0.5432519320698739,0.527011746220059,0.00037878297225483505,0.00015061009551861713,0.00020465001726769402,0.00016661317607262558,0.00011042900444858082,0.9999441811691279,0.9999584805089814,0.9999659313838191,0.9999793546570708,0.9999891922531783,0
0.00013612610414824502,0.00012758578213464735,0.00010162298225595712,0.00010532806498548056,8.990721056130468e-05,0.24189809034686177,0.6764637362480355,0.12866160442149926,0.4324062578202139,0.527011746220059,0.0001567837706987615,0.0002167094518940411,0.00014294833071348562,0.000129612325803833,6.108749659028585e-05,0.9999837706365247,0.9999810860634976,0.9999887787948489,0.9999910057323287,0.9999956470740957,0
