0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,label
0.0006967022287702983,0.00036010888592562414,0.00036385526238787245,0.0003999302350127564,0.0008761975461405638,0.0033594647464221914,0.5759117632248796,0.7792035779124622,0.7524702517098795,0.5013295172338181,0.6595694433408604,0.11161529964078691,0.10567927344424956,0.07111380791756682,0.0702198622069387,0.05392421728576904,0
0.0011512247310009015,0.0003761903991875964,0.0006939846090124749,0.0011127151238855704,0.0015399916167432772,0.0032489453007287423,0.8910441963789143,0.7165645963043137,0.8033873495967019,0.5597994980739465,0.6362229344519293,0.07380246114241602,0.0853083565659648,0.10357259053168331,0.08849274443216154,0.03011193510478684,0
0.001364891911194566,0.00028784550007009396,0.0005574236892302272,0.0010562070125007521,0.0017879474149906788,0.003484272698803461,0.9009692025950946,0.6287083270278871,0.5797513101643909,0.44903940154335753,0.8097033647524781,0.0732226236729119,0.032716042304010165,0.1341867751535892,0.19099965884691977,0.04323219761613896,0
0.0006082504974802049,0.00028219613854514516,0.00019023874968402375,0.0006939672226325255,0.0006924607307441993,0.003579769523128984,0.8624024794389791,0.8141587883228119,0.7024277756369979,0.604902669398591,0.7349694939300208,0.08257718124022788,0.09653874287758066,0.07894483513311762,0.05027150648214834,0.045276896206705455,0
0.0012068103775996087,0.0007233543927563056,0.0002941698405587983,0.0006225959967981649,0.0017033796343451525,0.002463995192545535,0.9440540755702285,0.8460424205316691,0.8649642562583998,0.7810021475484937,0.7362867526310704,0.06692930629961232,0.09633212272231154,0.09061469267736161,0.1111521995834964,0.045757911878279225,0
0.000669398822683449,0.00036421844185838183,0.00012596763034741602,0.0003769043569219052,0.001587652795068479,0.00243117076901783,0.816061509437727,0.7307731566331613,0.14273293222604067,0.8397122172066761,0.7992402757320756,0.07171121938339241,0.11745692859413649,0.6471743631498001,0.09243932945535836,0.03685936413350974,0
0.001014319415384552,0.00035537960657260666,0.00014461482047814934,0.0006310879386741443,0.0017567421003487176,0.0023630266477657723,0.812008532539979,0.6236546556370167,0.6966157526956522,0.6745820833852101,0.8188837776933195,0.07758938937584685,0.02449165318955536,0.11490508533517663,0.11954308468384478,0.04387915062841635,0
0.0004108469521035187,0.00018020991322090837,0.00030596562578645396,0.0006336335435188157,0.0008824233847679252,0.0025366032379625647,0.6275419445106727,0.21560178134212787,0.2662717785421456,0.43837171428775157,0.7429309177526582,0.10879143457240574,0.38456275039675947,0.22537781305672655,0.09793474072416254,0.042839127552892035,0
0.002161777767290364,0.0006457751507650501,0.0012043261247103995,0.0019517636927043726,0.0016993563871865675,0.005468987806210708,0.2994837210426273,0.4938363622944219,0.6885416779440482,0.75999707590093,0.8323774906916989,0.18348169169972667,0.08106701927188699,0.062294412773066625,0.0933564748398517,0.03657884785495329,0
0.0010435552732890154,0.0014907504315721997,0.001942711365038225,0.0010537712119234105,0.0012246002879732236,0.0024455733433751603,0.6197946101182963,0.38579368516513085,0.4456121902751501,0.6626189459839625,0.6282566599527641,0.08836707225825613,0.22616487562046086,0.20342630708969708,0.13063635051480663,0.03530315676201461,0
