0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.180304193236212,2.778772123259933,4.2244469824648885,0.5338883900835372,4.217958513660055,13928.05151737337,13928.05151737337,13928.05151737337,13928.05151737337,13928.05151737337,0.6947197916998097,0.6947197916998097,0.6947197916998097,0.6947197916998097,0.6947197916998097,1.919358809893983,1.919358809893983,1.919358809893983,1.919358809893983,1.919358809893983
6.545752474530557,3.7643322013544194,7.494503204666662,1.9819145861689917,4.5533608470414,9256.716249459047,9256.716249459047,9256.716249459047,9256.716249459047,9256.716249459047,0.828163215263899,0.828163215263899,0.828163215263899,0.828163215263899,0.828163215263899,1.6281126266334964,1.6281126266334964,1.6281126266334964,1.6281126266334964,1.6281126266334964
1.9349358367048204,3.002667646291936,1.6925096163443076,0.823994093856059,2.2486740084799837,10277.238485330161,10277.238485330161,10277.238485330161,10277.238485330161,10277.238485330161,0.700465068471753,0.700465068471753,0.700465068471753,0.700465068471753,0.700465068471753,1.850715486962166,1.850715486962166,1.850715486962166,1.850715486962166,1.850715486962166
2.2828316180925774,0.6801794890447639,1.4346608104651801,0.6178262801383092,1.2039971552655868,5155.072844793964,5155.072844793964,5155.072844793964,5155.072844793964,5155.072844793964,0.7669251008598206,0.7669251008598206,0.7669251008598206,0.7669251008598206,0.7669251008598206,1.6952081492480715,1.6952081492480715,1.6952081492480715,1.6952081492480715,1.6952081492480715
1.102122957348623,1.6444929847058511,1.4368267726365533,0.18990051316542486,1.5408964051802574,10038.566900011632,10038.566900011632,10038.566900011632,10038.566900011632,10038.566900011632,0.6993478403897162,0.6993478403897162,0.6993478403897162,0.6993478403897162,0.6993478403897162,1.8568646701110063,1.8568646701110063,1.8568646701110063,1.8568646701110063,1.8568646701110063
1.36983831741357,1.617305423026793,1.7533298605881584,0.733963369262704,2.5255894573210287,9210.500736059352,9210.500736059352,9210.500736059352,9210.500736059352,9210.500736059352,0.6582389421373404,0.6582389421373404,0.6582389421373404,0.6582389421373404,0.6582389421373404,1.986545682393551,1.986545682393551,1.986545682393551,1.986545682393551,1.986545682393551
3.535637042875299,2.253018925310873,4.725415574953587,0.9568613312336046,5.4906439906569755,17417.799995545494,17417.799995545494,17417.799995545494,17417.799995545494,17417.799995545494,0.6967912574809324,0.6967912574809324,0.6967912574809324,0.6967912574809324,0.6967912574809324,1.9108908970933622,1.9108908970933622,1.9108908970933622,1.9108908970933622,1.9108908970933622
0.48926952404900215,1.0916458190350498,0.6750542209855867,0.697690953385367,2.0251699950209128,9156.411364191836,9156.411364191836,9156.411364191836,9156.411364191836,9156.411364191836,0.6628758240902504,0.6628758240902504,0.6628758240902504,0.6628758240902504,0.6628758240902504,1.9242652319514875,1.9242652319514875,1.9242652319514875,1.9242652319514875,1.9242652319514875
2.330505900214894,1.8555061200843839,3.171774215185666,0.45734516856410173,2.4927043280446357,10516.067871499297,10516.067871499297,10516.067871499297,10516.067871499297,10516.067871499297,0.7114836020763934,0.7114836020763934,0.7114836020763934,0.7114836020763934,0.7114836020763934,1.8760897718692489,1.8760897718692489,1.8760897718692489,1.8760897718692489,1.8760897718692489
3.775297987405895,2.4288672919568954,3.961225928463834,1.0609412478987612,3.354248947434634,12875.698381563987,12875.698381563987,12875.698381563987,12875.698381563987,12875.698381563987,0.7599491093148054,0.7599491093148054,0.7599491093148054,0.7599491093148054,0.7599491093148054,1.7572558501690154,1.7572558501690154,1.7572558501690154,1.7572558501690154,1.7572558501690154
1.1043765633410063,0.4146421871188761,1.0275868014781655,0.1228988230598536,0.521953340864175,5833.883771953188,5833.883771953188,5833.883771953188,5833.883771953188,5833.883771953188,0.8368031677502304,0.8368031677502304,0.8368031677502304,0.8368031677502304,0.8368031677502304,1.6601553685919326,1.6601553685919326,1.6601553685919326,1.6601553685919326,1.6601553685919326
2.7998113216735216,0.8282537363645135,1.8936795189562852,0.30321231721844694,2.45712047330432,7646.526191031474,7646.526191031474,7646.526191031474,7646.526191031474,7646.526191031474,0.7232397105534358,0.7232397105534358,0.7232397105534358,0.7232397105534358,0.7232397105534358,1.8401160731596609,1.8401160731596609,1.8401160731596609,1.8401160731596609,1.8401160731596609
2.3593598540616814,2.022806569467163,3.112266061553645,0.4405654949501593,3.0128731747768507,9921.388480727066,9921.388480727066,9921.388480727066,9921.388480727066,9921.388480727066,0.7372750326884469,0.7372750326884469,0.7372750326884469,0.7372750326884469,0.7372750326884469,1.8602043683793579,1.8602043683793579,1.8602043683793579,1.8602043683793579,1.8602043683793579
0.6167806114291006,1.2594548394901177,0.945585771181672,0.2961496483005893,1.3328461021620843,9005.843857496691,9005.843857496691,9005.843857496691,9005.843857496691,9005.843857496691,0.6401225148928895,0.6401225148928895,0.6401225148928895,0.6401225148928895,0.6401225148928895,2.0317414727530916,2.0317414727530916,2.0317414727530916,2.0317414727530916,2.0317414727530916
0.1281965779450483,0.6214279963325335,0.3861882057698631,0.20019161966701313,0.31526581640753987,5534.197596186462,5534.197596186462,5534.197596186462,5534.197596186462,5534.197596186462,0.8159377880823038,0.8159377880823038,0.8159377880823038,0.8159377880823038,0.8159377880823038,1.6720064406537067,1.6720064406537067,1.6720064406537067,1.6720064406537067,1.6720064406537067
9.242223582415914,5.5724498055616865,9.15113604887582,0.5531321034631203,6.915938279233376,43820.7559531437,43820.7559531437,43820.7559531437,43820.7559531437,43820.7559531437,0.7443226860099719,0.7443226860099719,0.7443226860099719,0.7443226860099719,0.7443226860099719,1.8419464309583986,1.8419464309583986,1.8419464309583986,1.8419464309583986,1.8419464309583986
0.6768933475445953,0.6926596228143481,0.6431866278510926,0.21538884874152378,0.717932732279553,3520.3843377978233,3520.3843377978233,3520.3843377978233,3520.3843377978233,3520.3843377978233,0.7602607574104681,0.7602607574104681,0.7602607574104681,0.7602607574104681,0.7602607574104681,1.7369359995625657,1.7369359995625657,1.7369359995625657,1.7369359995625657,1.7369359995625657
2.4533501436509675,1.44988933922174,1.4935434905845784,0.31711220759796993,0.9328496332353655,6421.811789963402,6421.811789963402,6421.811789963402,6421.811789963402,6421.811789963402,0.7140776320990342,0.7140776320990342,0.7140776320990342,0.7140776320990342,0.7140776320990342,1.9194667150819182,1.9194667150819182,1.9194667150819182,1.9194667150819182,1.9194667150819182
2.4676789168321855,4.482577303189437,5.445770854360329,1.2985210490183208,9.704436468944376,28372.41693061265,28372.41693061265,28372.41693061265,28372.41693061265,28372.41693061265,0.6858506767937959,0.6858506767937959,0.6858506767937959,0.6858506767937959,0.6858506767937959,1.891028860888819,1.891028860888819,1.891028860888819,1.891028860888819,1.891028860888819
0.3053527522533137,0.07011057450515418,0.23432938498513942,0.12318287142172457,0.38791016665952016,4008.1168628036557,4008.1168628036557,4008.1168628036557,4008.1168628036557,4008.1168628036557,0.9592948823397125,0.9592948823397125,0.9592948823397125,0.9592948823397125,0.9592948823397125,1.4765078645881422,1.4765078645881422,1.4765078645881422,1.4765078645881422,1.4765078645881422
3.9121782570114325,3.2765763195296946,4.858441471853818,0.5234490428008458,6.178897453534608,25459.790533443185,25459.790533443185,25459.790533443185,25459.790533443185,25459.790533443185,0.7072971321956644,0.7072971321956644,0.7072971321956644,0.7072971321956644,0.7072971321956644,1.8375836656830054,1.8375836656830054,1.8375836656830054,1.8375836656830054,1.8375836656830054
1.2246356450246918,0.5852555206049649,0.4114121955106479,0.02513705873444506,0.6223142523786132,4468.0430883454555,4468.0430883454555,4468.0430883454555,4468.0430883454555,4468.0430883454555,0.7233608495960908,0.7233608495960908,0.7233608495960908,0.7233608495960908,0.7233608495960908,1.8977359366922681,1.8977359366922681,1.8977359366922681,1.8977359366922681,1.8977359366922681
0.7427887838361222,0.23678895222011304,0.15791058657802884,0.1800361208770085,0.36997855161201054,2262.316093796947,2262.316093796947,2262.316093796947,2262.316093796947,2262.316093796947,0.8823973083454376,0.8823973083454376,0.8823973083454376,0.8823973083454376,0.8823973083454376,1.5316771813946708,1.5316771813946708,1.5316771813946708,1.5316771813946708,1.5316771813946708
3.869491170491579,4.307487425004696,4.461467963123471,1.181629904697346,5.382325223408204,22474.617198177293,22474.617198177293,22474.617198177293,22474.617198177293,22474.617198177293,0.6732759708449894,0.6732759708449894,0.6732759708449894,0.6732759708449894,0.6732759708449894,1.935123935380245,1.935123935380245,1.935123935380245,1.935123935380245,1.935123935380245
