0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
0.0,0.0,0.0,0.0,0.0,0.48524610500398085,0.5095592506644387,0.4811633543786386,0.51016797112952,0.507012907986781,0.0,0.0,0.0,0.0,0.0,0.9999979468369171,0.9999978721986236,0.9999976504826789,0.9999974283912421,0.9999967751019893,0
0.0,0.0,0.0,0.0,0.0,0.48524610500398085,0.5095592506644387,0.4811633543786386,0.51016797112952,0.507012907986781,0.0,0.0,0.0,0.0,0.0,0.9999979468369171,0.9999978721986236,0.9999976504826789,0.9999974283912421,0.9999967751019893,0
0.00021941427811947084,0.00017792524494167437,0.00019801617412309753,0.00011772978180476764,0.0002557467647697235,0.48524610500398085,0.6514853771833923,0.2899088960524754,0.14294837610784838,0.6999038400790327,0.00024995696362243745,0.00019263051972079554,0.00023238324629932606,9.744994433209244e-05,0.00019676267798016903,0.9999630641470989,0.9999741704145516,0.9999703929955122,0.9999897441020711,0.9999636620604831,0
0.0004862812872221023,0.00026584255195068966,0.00019471522730248828,0.00048146272220834976,0.000498422227133415,0.21229894727594018,0.5728855582581953,0.3839149864764732,0.51016797112952,0.507012907986781,0.0003092513292575613,0.00042839751032847356,0.00034101112535480076,0.0005952174225946376,0.0006446889996620667,0.9998900660581862,0.9999475791678614,0.9999621785823991,0.999879587495675,0.999882461444067,0
0.0007471076634268724,0.0002953100610558284,0.0001619427092733102,0.0006331943294649528,0.0006397284627770996,0.3520031652299491,0.5095592506644387,0.4811633543786386,0.51016797112952,0.3527873741661971,0.0009407994566792309,0.0006360053655961504,0.00011762775561964187,0.0008850018541379362,8.25595081801354e-05,0.999784078581361,0.9999272886054059,0.9999804310190078,0.9998313615851905,0.9998634956500019,0
0.00017541729563970432,0.00014806583880012285,6.115921282497799e-05,0.00026285750069990257,0.0002247343601387737,0.48524610500398085,0.6232575037710466,0.17154952538683504,0.51016797112952,0.507012907986781,0.00021258158115512737,0.000156427570300946,6.0682006060256734e-05,0.0003109205694597785,5.331721766472673e-05,0.9999723659310223,0.9999816621377111,0.9999966676872807,0.9999515473368918,0.9999740443569548,0
0.00044920420584101126,0.00020390842476616846,0.00010762670100776138,0.00018243465974739602,0.00047525986296435797,0.6329841420456278,0.6746806990366072,0.3052243180283502,0.51016797112952,0.7146097857383089,0.0004155028750251048,0.00017882021718900647,5.086971214549171e-05,0.0001193046191522002,0.0004731027850453863,0.999897153466456,0.9999677904735768,0.9999914800305227,0.999978292026454,0.9998972497194246,0
0.00035962999121603957,0.0001479387597679194,3.8450902404201914e-05,0.00014061925834585537,0.0004666256930938857,0.39297828916164773,0.28196741140948756,0.4811633543786386,0.5870292120877195,0.29557477859906034,0.0003887612866406826,9.30994420759953e-05,2.669804887333628e-05,8.277763784398989e-05,0.0002844661008187233,0.9999253334907194,0.9999830871438352,0.9999992405781881,0.999986708602827,0.9999097471592332,0
0.00045027535370970734,0.00019701383306511234,4.891056525989064e-05,0.00035130133980117335,0.0005463674870635148,0.48524610500398085,0.5095592506644387,0.4811633543786386,0.51016797112952,0.6875918516612795,0.00028001964442953345,0.00029138277621923187,1.5045613114243392e-05,0.00045524040345396597,0.00020395701056577986,0.9999021565659983,0.9999632701748232,0.9999988795178428,0.9999278235460602,0.9998899643777447,0
0.00026841936770533514,0.00019150463102656336,0.00011142101985244218,0.00018265593934370036,0.00025120973497165825,0.48524610500398085,0.5974674496781921,0.6511109826263711,0.51016797112952,0.507012907986781,0.00039978139520877205,0.0004108296711285977,4.809222194259322e-05,0.0002470766290777176,0.00017265440091889352,0.9999472530647441,0.9999626038471238,0.9999909671373882,0.9999725357675422,0.9999646461220697,0
0.0009706052159017316,0.0004526221775542306,0.000373157261298886,0.0007816404114517938,0.000869655998635394,0.48524610500398085,0.5095592506644387,0.4811633543786386,0.6207883591313057,0.5921003999032695,0.001113971493171943,0.0007895919218301739,0.0003969174107421431,0.0005316709323920595,0.0009835759540049148,0.99969283365304,0.9998771006646234,0.9999226629515678,0.9997991187489637,0.9997584272873207,0
