0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
0.04108100230008982,0.0319950445637654,0.009396122561160621,0.038264941098749505,1.927718439819143e-05,0.0929724133840007,0.0015213965256319854,0.052096001727310104,0.00040886423079276,0.09937172581742929,0.10634203046883411,0.02220885773978315,0.004274251469929801,0.04106052212539464,0.0008348138729518569,0.05203072345854318,0.0004743581937162681,0.0387724094529254,0.05780217559209447,0.0006406601251179615,0.08810546429253674,0.04575786244638198,0.0004506420047358734,0.01008534004082401,2.034072845530973e-05,0
0.03985062218436142,0.021308212313677913,0.010525793462802711,0.042260066234519424,2.2628366969128493e-05,0.04286796172572404,0.0008584561867874627,0.04405263932428351,0.0004897170050897261,0.09594925311787803,0.02777188502758666,0.00390830613205061,0.008044515101568988,0.04334641278979296,0.0006342030046053992,0.045707883594363126,0.0006227809329443362,0.03267190227289984,0.04616029971598524,0.0005321348641099573,0.06106720827186715,0.05084444845104769,0.0004077591529367715,0.007872390284893505,1.6661691109202265e-05,0
0.029123255619912268,0.024442364875793765,0.009978915568671646,0.03318685489492408,1.8793905385573826e-05,0.04447518965356206,0.0008822150261070354,0.04630861697237222,0.0005511790655424731,0.07328733404049292,0.038520407941041473,0.0023751463240334197,0.012191699551650212,0.037017074952692526,0.00034525646928444155,0.0370321198040297,0.0003609381879779768,0.03531442890782131,0.04697009046906931,0.000569439765647212,0.06353137099993794,0.04010716121947165,0.0004881607908125158,0.009337618300916345,2.0829477309834872e-05,0
0.04586916911861977,0.023631270343585406,0.008272007734777206,0.045982181639064805,2.2234866615291563e-05,0.06866406144343636,0.0011502232167721893,0.05079746019304387,0.00044418942305878353,0.09505287638141166,0.0716681765551806,0.013275502807961716,0.007817037467781776,0.04515509175023744,0.0008758751753681886,0.03634151621778757,0.0005713798969084515,0.02801916784508671,0.04494702258644118,0.0004821300994406544,0.058331206423462525,0.043045288590162094,0.0003243233877045738,0.0074706933566971445,1.4619066680572959e-05,0
0.014502604944993006,0.021980674206472667,0.003363185790232384,0.024353701709781725,1.6714103473034533e-05,0.035656903674282446,0.0020107493084281,0.03968374676561911,0.0009168829231300819,0.09749957510082516,0.009055770968808417,0.01149943488488098,0.004136834644965722,0.05529785663144114,0.0006154783677859675,0.022412718014568934,0.00019502770962199524,0.01752068578815247,0.03491522410288796,0.00046705280195410027,0.04252815453880517,0.023942433013484865,0.0002170305974577378,0.006541262461636291,1.7023733177408233e-05,0
0.03922565319529948,0.009919387249809408,0.013176115146748978,0.03274848656718003,1.8874077649826126e-05,0.037229567243164334,0.0003115740231090479,0.031165264292331907,0.0005828362942886332,0.07092225674844843,0.03539754292784665,0.0017398644535640377,0.01232770430948448,0.035126532131980776,0.00043243248794796844,0.02762505534223996,0.0010777788536289108,0.029449249048526013,0.029108739347034094,0.0003685438177990774,0.02082921130888678,0.044736791146632315,0.000492882173601052,0.00372683436817255,9.897656042565789e-06,0
0.014927369358369151,0.0023626381530645058,0.06621013021763933,0.010792760043499057,2.298181260141632e-05,0.018862132857947564,0.0002737232825251873,0.021854738291796214,0.0034324486422058764,0.0743944478271673,0.007826857945638616,0.009168616298310953,0.007795585274245099,0.03254627917497321,2.8400945343440287e-05,0.02602799144701003,0.0025616159439046005,0.06528706921168347,0.03153230786505788,0.0009595242826588657,0.009292342709826026,0.04321148198881324,0.004943563967259128,0.006802449174396673,6.052103698274847e-05,0
0.018427375804791236,0.011070679857763565,0.02025560279291047,0.017708638320816296,2.7573048930906556e-05,0.02830012740889077,0.0001929356863950675,0.033165337444009846,0.0029426368106506492,0.07074285814243479,0.0334149172717931,0.002325239803527151,0.0034319631769224625,0.032396658883843056,3.528738724491512e-05,0.020836949404229466,0.0002650383015879191,0.029552221551938308,0.029880823014409127,0.0006786107774209484,0.03394541162169612,0.028905096195075572,0.0004524578000626991,0.0053219632327752495,2.5065422528756237e-05,0
0.014176374728975845,0.03178775507069792,1.2011009512140347e-05,0.005326034517097383,1.4870670379508143e-06,0.10528263069323587,0.03826659026725441,0.08457057962394694,0.00017738555961883257,0.24933664597747765,0.0459749373084961,0.012409270702725586,0.03610158935507017,0.1618746971065535,0.027615655066768736,0.015014096162580974,2.4895159987483803e-05,0.003766263278206068,0.030287497547040493,0.00023694300737966793,0.060104507391291626,0.004022366425999065,0.00019000884528394373,0.02183578552240097,3.771356398822069e-05,0
0.015281583314082664,0.019132643418505863,0.006420704353951229,0.013696903324324015,7.919516848813209e-06,0.051403989754381846,0.0008948903577503352,0.039811139087649376,0.0002674317271874442,0.08424434240486595,0.05639325110464759,0.01016142292187364,0.003422672947287776,0.03478593505791915,0.0010325021728710866,0.01707504917240384,0.0001436105575053472,0.01739730143313897,0.021731781032303873,0.00030209995800988335,0.03109788862552841,0.020469771136395438,0.0002705764730836077,0.005016535223147496,1.1042021375964536e-05,0
