0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4763.866781373796,616549.4903431787,14209.947664178397,10.10614009848188,65.00055778564294,5879.272270667456,23378.909122802168,616518.2718640437,9072.151858818643,345457.4191797594,2178.169521897034,115.79334743016703,215.26523745159773,268954.4553308994,6403.198483493444,1769875.0651149515,576.175428537868,35.36539158245702,1.1570359701813708,3.947053301888241,414546.69009428256,446918.0303773739,820.5384193976862,9.407831366211694,39.8925608160841
3988.820246890823,502362.6983319894,18633.38346825211,21.192868784507787,127.73028597021091,4940.168946234534,20213.780725968812,622925.9374835633,10066.94780881823,293256.3904606537,1957.9576731370983,496.8217434409744,265.33789216156146,370724.1391714956,2666.6306720824005,1513030.0244517797,423.04780332476497,25.01265075303634,1.6443988947440005,3.0054458705025735,356432.7852284983,454532.3372263081,714.5307467628858,10.085891342616682,39.52296179619011
1432.6162899804121,439526.57196136937,57103.764277152935,12.927835144106233,415.03766907257494,1212.9139490046355,5304.51631447818,548113.0114591584,22429.13397408492,282697.04507932754,495.22145396676433,519.2621897578841,797.4867358657808,303497.4627888702,743.889819388611,1584995.8208146086,451.7006352648918,40.856516407930556,1.2535382014152745,6.635232424401899,351504.6797685993,486044.23998513346,1303.8083370173124,7.656361410748703,99.99582192627736
1699.3022147653155,643101.8075298056,4339.1054957754795,8.79119697375192,47.25356434939908,2721.9162823582965,33570.14352950655,602093.8210074389,16917.56550059618,336831.32488639216,819.381329638802,135.36477873834227,181.94474881984976,370369.1535189287,2947.2516524297994,1798983.2604471666,610.8840868315644,41.18412341781353,1.7970109548952167,5.608405398598247,603860.897489316,267105.5643771063,797.0420337871726,12.111036596475863,53.393861805802466
18278.905820684846,229963.17000685818,662.0399507771116,45.72789678688241,15.350651168598008,1027.0165381980598,425695.6917065272,469258.4803117837,118743.09072529926,1050.6527412439093,212.35448685461552,973.4700964444221,469.917669016209,286565.50574785774,248503.58697010804,558937.1406750028,261.96303932499643,29.413536837406472,4.646055462838454,1.9819410446606445,455902.2767460487,17424.347022150883,407.5588725392903,41.816354051036676,15.560293660261934
3514.8556632873106,255972.0577914638,32633.007650713564,5.648527519231644,93.88766530230042,4283.594032561019,3448.007932565191,382525.76697078126,17347.10217429383,316138.7084082927,1887.7508529587374,153.6333858432943,200.95924990920335,271657.1125377529,1168.2578302038573,1193503.4240726917,471.1125121394373,30.28720448116843,0.6181730980214664,3.3007754027455056,378792.77916445804,316451.1213994452,779.7740094878303,3.9927180150035193,34.803334011310476
2389.4532001242064,201892.9257552848,108259.11295265477,8.336408679504453,277.84252591700096,2226.062234491206,1832.9992486198603,487903.5435017695,21202.795062479167,227661.39241827923,1072.2710456647608,226.81941972744565,380.62119705747176,237839.08864099364,365.8468855963847,862615.690783995,411.24309293901905,35.588484023408796,1.0377968563320292,9.692092012768418,256873.43973187666,317907.1575476214,576.253208945947,3.3798713618382794,44.66502346656955
5116.895968425749,243159.22776780112,78795.79554786108,10.129015616823997,247.3537604128473,4469.229658973821,1810.433645697182,446590.36168703233,24341.171511448,224688.09433772025,2043.3521328676688,205.11046851522534,147.2718298701563,265361.5044922564,705.0352490118893,1164020.8346974782,390.95126634171964,26.06274581883809,0.5992767512096738,5.4938232444040285,253957.19363973214,479396.0617127107,656.2839923631974,4.483466148269316,53.45800058420325
22403.44048724435,159516.58585175546,578.1706014488435,25.988934846076987,82.69797608462729,5742.979345423207,536144.0298885241,1147706.1395779955,1797.5095041466063,1295181.8230385624,2351.325178356982,3411.4165240987986,3966.1140169443934,1391112.384015569,469855.9526347168,814797.8563443653,175.986356845975,17.286568061490172,1.489555561238641,3.6379556264367925,336451.377021162,22209.35791568186,581.5317956510825,29.20872561673687,97.03391173323469
1758.2457225034473,397676.25765947934,11496.344806318182,7.761924223091719,37.54472247206211,1378.7781225667682,14511.899971215586,545472.8168829569,897.313516163313,199359.29164888943,276.05045623423445,1184.761538075074,273.4625478340657,187977.2805827915,170005.404552464,1134815.2166103462,1008.6942913434835,13.848822522180638,0.17397331000820418,0.5512136791179375,141164.08607906676,458325.1086705293,393.57469956903935,3.617012808645356,11.537047765744434
1715.87531406058,176876.07601594442,21040.5539390273,110.4704027686068,16.656041609520713,458.80196774504094,5100.084438916235,293852.9580767183,162053.4217607872,1578.3238394067157,27.81609248426057,180.33647710236318,224.70314183834034,9860.836842252578,225979.22812865686,1533905.0103800131,1442.111182475696,19.167472818699487,1.7370371683734664,0.7782859869101663,145803.18280512252,390434.76038487203,269.4016477728153,13.928169188852404,3.530468328776405
210.14525919172908,214314.8919953961,1647.5825450697744,11.357879139036651,5.235492289499659,272.89379484292687,12860.557453337187,222487.0815612827,93058.03112028037,2173.7355537496564,11.577604159069296,23.659352091559583,162.12068226945865,2707.772379932281,122132.43455879463,360144.7617686877,187.88649094922707,20.344715612857293,2.0111605157495913,1.0598166339165191,130915.72625654549,46505.94423885852,310.9503505668381,14.954943941186398,4.546553788260409
764.7872899357872,206271.32673642822,1382.0360406098357,13.217146507281939,2.436898597090507,1106.328681406762,15155.683053694234,211465.30943527655,169752.66266175115,764.5833437107226,306.219741140099,143.20279680617043,109.37268185968576,10323.203860043152,117105.77339677338,494632.926159753,185.6209454868009,8.890553964787577,1.015656046386101,0.33140643083437343,136820.1738098229,122899.99215477487,176.11015121996965,10.118408373627139,2.513001437379677
411.1105665752847,286563.4460732162,2577.705889244172,2.9499212999068196,20.29425941532959,585.066125170192,10236.408837848789,230519.3405448898,4332.767360854345,138707.73834247468,191.2521097328351,26.807355149995335,108.6243662962354,135128.57976703066,1717.071064392487,784708.8442390565,258.5065147663076,24.043272322148326,0.7217662053863385,2.8854756052597126,380550.5133560187,76948.06662535356,556.0661397693302,5.530821220050743,31.679208814926962
6749.747565454301,114250.71112796826,166.0196867844491,28.79408225728938,9.29837098130416,511.44130345828523,258588.88948475008,319360.99493716913,49068.753377798625,571.8298472501854,4.868846479348074,49.57034413047872,351.08878229655,353019.0844263934,172908.31758220962,332459.61256419873,81.9891758745252,5.124719905651285,1.5345196783772335,0.5819936067761826,143717.15409016545,4518.78380258482,59.27742933273545,12.707619767980018,4.551709064165088
219.06761126828627,173901.52885275168,201.40452625418385,6.169488038350469,0.8110260645919473,429.37688522218804,41535.230105558425,128827.76489098117,136724.8880345271,173.90256684441195,43.60926377174192,50.406300986037586,411.4457809560223,12099.02530460039,116385.80114007797,368438.0888975484,72.83120591161291,8.83356300604376,0.8305129114534031,0.2402960475971684,114786.5006909661,40022.19763240814,203.24591667808812,19.568508321865714,3.751435828356554
