title:subject1, start timestamp:1692783215.930107, stop timestamp:1692783409.157951, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:24731     , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1692783338.608115,82.000000,0.000000,8.570281,1.042672,17.668177,14.589619,28.659826,19.639429,8.299942,11.061017,0.693331,19.319349,9.199588,4.689971,-3.188572,-11.283825,-1.206574,-2.943608,-17.884872,-1.384992,-3.226967,9.677552,-1.452806,-6.659564,1.578250,-1.069504,24.116447,22.484991,3.855434,19.483482,-15.719011,9.701403,38.047390,20.837009,0.000000,0.000000,132.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.615928,83.000000,0.000000,12.660172,-1.007602,9.965893,14.575029,19.409628,18.082867,10.340873,10.537648,-9.041208,28.521568,11.239619,4.685281,-1.136152,-4.100234,-0.180752,-10.625280,-12.231604,-10.605145,-8.346817,0.446336,-7.599046,-15.874442,2.601287,-5.166896,5.649254,16.314816,-3.833037,15.877845,-17.752523,6.105547,14.955498,2.885404,0.000000,0.000000,149.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.623642,84.000000,0.000000,7.524435,-4.592748,-4.388688,4.314300,4.533295,14.478629,7.256686,8.477880,-18.253706,25.419199,4.568379,8.266749,3.988061,-2.559210,-0.180572,-7.028501,-9.657833,-8.545309,-6.801547,-6.214110,-10.665293,-20.469337,-2.012084,-6.698653,3.594374,5.540038,-7.415358,4.078889,-16.710155,-8.245173,2.132850,-10.949789,0.000000,0.000000,165.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.631455,85.000000,0.000000,1.881526,-7.662002,-4.896607,-2.862322,8.627223,9.341074,3.663275,5.907863,-14.136991,17.196857,9.686888,9.795406,7.057919,-1.019728,-3.254237,2.200066,-11.697407,2.734005,-1.671669,-3.134050,-7.068474,-11.227329,4.137621,-3.618108,11.787703,6.559114,-5.358711,7.660964,-19.767290,-6.187698,18.012255,0.331930,0.000000,0.000000,152.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.639168,86.000000,0.000000,-2.218817,-8.678955,-4.379403,-3.371767,10.667827,1.647117,0.585766,6.414263,-8.487469,15.130430,14.800278,3.637918,8.075477,4.104369,-3.250983,-0.875980,-7.074940,6.317425,2.428465,-0.569377,-5.012175,-6.605333,8.744252,0.996279,6.652838,12.700247,-9.451814,16.362534,-23.845985,-0.033818,23.629627,5.966983,0.000000,0.000000,192.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.646982,87.000000,0.000000,-6.827368,-10.207199,-14.621178,-7.979165,2.972543,0.108547,-1.464051,7.944772,-11.040520,11.016838,4.027016,6.195819,9.092016,3.075649,-2.223117,-1.387412,0.104443,-2.398123,2.426036,-1.593423,-7.056393,-9.672573,3.612431,-0.541640,-3.599969,5.515239,-11.491593,12.247710,-23.309832,-7.718399,0.039844,-22.728214,0.000000,0.000000,193.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.654695,88.000000,0.000000,-5.795925,-9.684684,-14.094249,-12.069647,5.018801,4.719208,2.635875,2.301442,-17.177172,6.395052,-1.612396,7.726546,7.033693,-1.025888,-3.757817,0.663206,-2.457200,-10.080340,-2.699467,-3.128753,-9.098568,-11.199824,5.145742,-4.639560,0.502093,-4.736430,-8.406256,4.550847,-22.774214,-10.784527,-11.230965,-36.537796,0.000000,0.000000,177.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.662508,89.000000,0.000000,-7.839360,-5.576538,-0.760154,-6.422193,12.698398,4.714489,4.682470,-2.823936,-19.209225,10.999426,0.950755,-6.113488,-3.219494,-3.586401,-3.754059,-8.558995,-11.676281,-8.533337,-6.795229,-1.076394,-7.040238,-13.237855,2.579058,-4.634920,12.284668,11.149845,-8.397849,-1.601396,-24.800671,-3.089127,20.031034,-3.713564,0.000000,2147483648.000000,115.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.670221,90.000000,0.000000,-18.077675,-0.447884,7.949837,-1.292693,16.271852,4.197466,0.067018,1.789657,-14.579247,15.599195,-3.660965,-10.718143,-12.437813,-9.218199,-1.188766,-14.698129,-17.812298,-4.938650,-3.202280,9.683145,-0.373198,-13.736925,-11.255829,0.492792,20.469307,40.340233,-0.704836,-2.112102,-22.726639,7.160116,52.798698,29.077841,0.000000,3221225472.000000,188.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.678035,91.000000,0.000000,-9.862674,7.749486,12.552656,-6.926785,21.378658,12.902500,2.116182,7.935560,-13.540052,13.022058,-2.120381,0.563343,-7.814606,-7.672058,-0.162962,-6.486507,-19.331408,-4.421403,1.411692,16.845768,-0.885132,-10.137034,-11.756881,3.053837,29.158068,41.324509,14.152792,8.648472,-13.482374,17.911417,53.770512,28.536455,0.000000,0.000000,186.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.685748,92.000000,0.000000,8.077958,10.815583,12.540104,-16.653706,21.869587,16.988058,8.774066,9.464547,-18.649590,8.398267,5.566355,1.075088,0.902439,-3.053616,0.349509,-0.332329,-18.799768,-6.466213,-8.835874,5.558154,-10.618093,-16.786898,-4.572816,-1.047678,30.153524,22.840107,12.089409,17.349054,-8.345815,16.868891,40.396744,19.286381,0.000000,0.000000,175.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.693561,93.000000,0.000000,0.897573,2.095537,7.916794,-22.784744,16.212334,8.774148,4.154522,6.381237,-20.680170,1.729869,1.462327,-8.659834,-5.758463,-13.809024,-0.675456,-6.991996,-20.317892,-10.045900,-24.708576,-9.304327,-17.267475,-28.553186,-10.203629,-9.755861,13.729526,16.669575,-0.218066,10.671704,-14.485161,4.556637,35.233269,16.193249,0.000000,0.000000,176.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.701274,94.000000,0.000000,-9.349479,-1.492712,8.421185,-21.737343,12.609967,6.716143,-0.972709,0.227163,-22.708721,1.728139,-4.174520,-6.089635,-11.900397,-20.967524,-0.674781,-14.669620,-23.371420,-10.548162,-16.486944,-2.122715,-12.127131,-23.913864,-12.754963,-11.283029,6.031180,20.239059,0.294460,6.050264,-19.593754,3.527465,34.685730,14.127825,0.000000,0.000000,175.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.709088,95.000000,0.000000,-4.729360,3.631857,4.314302,-18.641760,13.621972,13.881734,4.151340,-3.871526,-27.296782,9.923334,-0.071884,0.576454,-3.179266,-4.040401,1.887432,-5.433412,-18.224972,-2.340691,5.046465,14.785562,2.741919,-9.033028,-2.496054,3.072870,23.443611,19.194204,6.954166,10.142675,-16.500313,7.622399,31.577196,14.113697,0.000000,0.000000,173.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.716801,96.000000,0.000000,-9.335400,-4.056390,-10.034627,-28.356964,12.071427,8.744776,2.097958,-5.404577,-29.831022,10.938025,-0.584119,-5.059506,4.508529,6.209793,0.860930,7.379714,-8.472901,5.346265,7.602957,10.672314,10.423793,-3.900918,5.703365,15.365182,35.203243,11.490395,2.336442,11.157147,-19.557659,-1.606762,24.885618,6.927275,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.724714,97.000000,0.000000,-15.986065,-15.835411,-17.709208,-45.747070,0.276279,-6.633200,-6.613370,-10.522249,-35.948883,2.217857,-5.706612,-10.689832,-1.643672,-8.653340,-1.189162,0.712334,-7.952120,1.242457,-1.113876,-0.609127,-1.882016,-8.507786,3.136123,6.640586,22.360348,-0.304172,-10.473586,4.998298,-33.882717,-11.339002,17.688425,-9.985806,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.732527,98.000000,0.000000,-13.920848,-10.696498,-15.642268,-42.115170,-8.945536,-10.725028,-4.045218,-16.659420,-42.572937,-1.882822,-4.163983,-6.068373,-7.277413,-17.353918,-1.187973,-10.046840,-10.505707,-7.980323,-0.088147,3.489943,-15.200133,-13.110047,-5.576244,-6.173747,8.505680,-1.328484,-16.098497,-1.666700,-37.434986,-6.204585,21.769199,-14.586589,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.740440,99.000000,0.000000,-13.394619,-0.951956,-13.065087,-24.654591,1.309564,-3.541996,0.569596,-16.642759,-35.358055,-1.880939,0.963258,-4.013073,-2.147058,-11.188871,-1.699093,-2.864485,-9.470586,-6.435420,4.522710,9.634146,-12.111088,-13.096937,-8.132206,-4.118342,9.521791,14.042075,-7.373168,0.384197,-25.102169,0.461619,30.456661,-0.227387,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.748254,100.000000,0.000000,-7.233532,-0.951004,-9.465868,-25.654552,12.066716,0.560008,-4.554050,-12.015348,-25.588850,-1.879059,4.036141,-5.545983,2.978165,-8.103836,-1.697394,5.335303,-10.998038,0.743323,4.518188,4.501434,-6.975899,-11.034610,-0.951766,0.496545,19.246115,24.274187,3.392667,8.068429,-17.904758,3.022696,31.963127,10.531301,3968.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.756167,101.000000,0.000000,0.970624,-2.486976,-9.968710,-35.875050,8.468495,2.608679,-4.037189,-8.929486,-30.686338,-0.340256,1.982874,-0.417361,-0.610967,-10.657271,-1.183388,-1.330033,-15.597810,-5.405113,0.415208,1.423087,-6.968924,-8.974344,-4.024661,-0.016259,27.423792,19.639143,2.876966,7.548052,-20.960699,6.093520,30.906548,3.348463,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.763980,102.000000,0.000000,-6.714962,-2.484489,-15.594126,-32.253021,4.873873,2.606070,0.065310,-13.019018,-34.241806,0.172391,-6.216032,1.119980,-5.733432,-15.769691,-3.743744,-10.550241,-14.045288,-12.572015,-1.122131,3.983202,-5.425032,-7.428447,-9.143713,4.082219,22.785599,17.057966,-1.224372,1.392812,-20.939739,3.525888,32.924873,-1.777963,3968.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.771893,103.000000,0.000000,-10.806708,-4.531235,-17.115456,-28.122307,0.770537,-3.031921,-4.545525,-16.079845,-26.522949,1.709142,-12.357508,-6.565755,-0.604622,-17.290844,-1.690769,-5.416614,-6.346628,0.248249,7.588223,8.589989,-0.296530,-2.810249,1.111585,7.664290,11.492043,19.602448,1.850698,0.879112,-18.357262,-0.063792,31.355024,7.957661,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.779706,104.000000,0.000000,-4.648209,-7.600550,-15.049109,-29.631109,-5.377925,-4.565812,-7.614825,-11.965304,-25.984118,5.293587,-7.734381,-5.534575,6.055983,-11.638168,2.921691,8.933418,-2.754127,13.055694,12.191403,10.118321,2.777613,1.803330,6.745858,2.021241,14.042089,17.021305,2.873463,3.439771,-22.437365,3.010118,29.274439,8.462011,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.787619,105.000000,0.000000,-7.717407,-11.179103,-17.083290,-23.966093,3.336683,1.074139,-4.533364,-13.490262,-36.716595,4.775986,0.470276,1.643268,3.488388,-10.601915,-0.667385,6.875254,-6.337527,5.358022,3.469981,-0.650258,-4.909780,-6.907704,-3.507042,-7.202318,21.200356,11.881207,-3.789411,2.411716,-27.025698,-0.066738,27.195934,-6.915681,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.795433,106.000000,0.000000,-10.783536,-12.192539,-18.603130,-23.429819,12.554885,1.585372,-5.041139,-17.575233,-41.290649,4.258902,3.031344,-2.456837,-1.125870,-18.275928,-0.666717,-4.914698,-8.892728,-3.356567,-1.144258,-11.408070,-12.589485,-19.196180,-10.163535,-13.342809,16.056078,8.283173,-6.859468,-2.713773,-28.023287,-11.337440,19.996429,-10.494920,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.803346,107.000000,0.000000,-8.211214,-9.106501,-16.022989,-33.140236,4.345407,-3.539290,-3.499175,-9.873043,-33.052433,9.890028,0.979082,-5.015919,0.412179,-13.646883,4.457026,1.750216,-8.883835,3.306790,5.004579,-0.638200,-4.379973,-15.590831,-7.591833,-12.304851,8.867715,7.762582,-5.315685,-7.834136,-28.507570,-10.301488,15.877972,-2.799809,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.811159,108.000000,0.000000,-13.326079,-7.560471,-9.859273,-30.033249,-1.294323,-3.023443,1.627402,-3.203170,-23.285536,11.929368,-0.046512,0.624482,3.485613,-0.825544,-0.670508,13.531543,-6.825721,5.865022,9.610343,13.707053,3.309022,-8.915240,-2.973472,-3.071007,8.858847,11.853281,-7.871908,-5.777071,-28.479063,0.467275,19.960556,-6.895471,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.818872,109.000000,0.000000,-16.386600,-10.626757,-7.800183,-19.757061,4.854664,-3.020420,-1.448072,-8.835351,-23.262251,6.794362,2.515073,-0.400758,7.068282,1.736820,-3.231375,6.345704,-1.695818,1.248387,13.699195,11.131808,-0.280440,-9.930940,-0.921268,2.055141,10.899219,16.452196,-7.351728,-2.185140,-29.987507,0.979115,23.014441,-17.134729,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.826685,110.000000,0.000000,-14.320982,-13.177669,-13.940076,-23.835766,7.411347,-7.115861,-4.520470,-9.851131,-26.825142,4.738337,5.074096,-2.961895,10.647367,4.296621,3.431856,3.265512,-1.181814,3.296370,12.148572,3.948369,0.744455,-10.433317,-6.043423,1.028471,17.036013,13.361898,-1.708992,-2.182955,-32.006752,-4.144941,24.016043,-14.043749,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692783338.834399,111.000000,0.000000,-16.355892,-11.115260,-20.586136,-35.082699,9.453167,-4.547206,3.680974,-5.230511,-26.798317,5.758214,4.556715,0.114912,11.661335,8.390786,2.916116,10.434554,-9.889863,5.854612,1.377962,1.895189,1.256019,-17.082884,-12.185072,-0.509481,26.752821,7.713152,-0.170360,-3.205388,-29.925512,-8.239257,23.992025,-4.808167,4096.000000,0.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
